game_id,school,sport,start_dt,season_type,opponent,result,team_points,opp_points,ot,rank,opponent_rank,end_inc_window,attendance,venue,excitement_index,incident_id,offense_id,offense_name,incident_date
914,michigan-state,basketball,2017-03-04 14:00:00,regular,maryland,0,60,63,0,-,,2017-03-05 00:00:00,,,,,,,
26,michigan,football,2011-09-17 12:00:00,regular,eastern michigan,1,31,3,0,,,2011-09-17 23:00:00,0.0,Michigan Stadium,3.28899566344527,59275341.0,62420333.0,Burglary/Breaking & Entering,2011-09-17 23:00:00
26,michigan,football,2011-09-17 12:00:00,regular,eastern michigan,1,31,3,0,,,2011-09-17 23:00:00,0.0,Michigan Stadium,3.28899566344527,59275333.0,62416164.0,Drug/Narcotic Violations,2011-09-17 13:00:00
26,michigan,football,2011-09-17 12:00:00,regular,eastern michigan,1,31,3,0,,,2011-09-17 23:00:00,0.0,Michigan Stadium,3.28899566344527,59275335.0,62420443.0,Theft From Motor Vehicle,2011-09-17 12:00:00
27,michigan,football,2011-09-24 12:00:00,regular,san diego state,1,28,7,0,22.0,,2011-09-24 23:00:00,0.0,Michigan Stadium,1.9797403847834,59275364.0,62420337.0,Simple Assault,2011-09-24 12:00:00
27,michigan,football,2011-09-24 12:00:00,regular,san diego state,1,28,7,0,22.0,,2011-09-24 23:00:00,0.0,Michigan Stadium,1.9797403847834,59275365.0,62421892.0,Aggravated Assault,2011-09-24 14:00:00
27,michigan,football,2011-09-24 12:00:00,regular,san diego state,1,28,7,0,22.0,,2011-09-24 23:00:00,0.0,Michigan Stadium,1.9797403847834,59275363.0,62420336.0,Simple Assault,2011-09-24 12:00:00
332,michigan,basketball,2011-03-18 12:40:00,NCAA,tennessee,1,75,45,0,,,2011-03-18 22:40:00,,,,59272529.0,62411706.0,Theft From Building,2011-03-18 21:00:00
332,michigan,basketball,2011-03-18 12:40:00,NCAA,tennessee,1,75,45,0,,,2011-03-18 22:40:00,,,,59272528.0,62415341.0,Drug/Narcotic Violations,2011-03-18 19:00:00
332,michigan,basketball,2011-03-18 12:40:00,NCAA,tennessee,1,75,45,0,,,2011-03-18 22:40:00,,,,59272525.0,62411269.0,Theft From Building,2011-03-18 15:00:00
501,michigan,basketball,2016-02-13 14:00:00,regular,purdue (18),1,61,56,0,-,18.0,2016-02-14 00:00:00,,,,86027107.0,94074315.0,Theft From Building,2016-02-13 16:00:00
577,michigan,basketball,2018-02-14 18:30:00,regular,iowa,1,74,59,0,22,,2018-02-15 04:30:00,,,,98394925.0,121596427.0,Rape,2018-02-15 00:00:00
577,michigan,basketball,2018-02-14 18:30:00,regular,iowa,1,74,59,0,22,,2018-02-15 04:30:00,,,,96339994.0,119232157.0,Theft From Motor Vehicle,2018-02-14 20:00:00
626,michigan,basketball,2019-03-23 17:15:00,NCAA,florida,1,64,49,0,,,2019-03-24 03:15:00,,,,,,,
384,michigan,basketball,2013-01-13 13:30:00,regular,ohio state (15),0,53,56,0,2,15.0,2013-01-13 23:30:00,,,,69056278.0,75215488.0,Destruction/Damage/Vandalism of Property,2013-01-13 22:00:00
831,michigan-state,basketball,2015-02-01 13:00:00,regular,michigan,1,76,66,1,-,,2015-02-01 23:00:00,,,,,,,
44,michigan,football,2012-11-03 12:00:00,regular,minnesota,1,35,13,0,,,2012-11-03 23:00:00,48801.0,TCF Bank Stadium,4.3731788144488,64807919.0,68770685.0,Drug/Narcotic Violations,2012-11-03 23:00:00
44,michigan,football,2012-11-03 12:00:00,regular,minnesota,1,35,13,0,,,2012-11-03 23:00:00,48801.0,TCF Bank Stadium,4.3731788144488,64807918.0,68781713.0,Drug/Narcotic Violations,2012-11-03 21:00:00
159,michigan state,football,2011-09-24 12:00:00,regular,central michigan,1,45,7,0,,,2011-09-24 23:00:00,0.0,Spartan Stadium,2.80781603797589,60148596.0,62388433.0,Drug/Narcotic Violations,2011-09-24 12:00:00
159,michigan state,football,2011-09-24 12:00:00,regular,central michigan,1,45,7,0,,,2011-09-24 23:00:00,0.0,Spartan Stadium,2.80781603797589,60148597.0,62383385.0,Drug/Narcotic Violations,2011-09-24 12:00:00
159,michigan state,football,2011-09-24 12:00:00,regular,central michigan,1,45,7,0,,,2011-09-24 23:00:00,0.0,Spartan Stadium,2.80781603797589,60148599.0,62388287.0,Drug/Narcotic Violations,2011-09-24 22:00:00
159,michigan state,football,2011-09-24 12:00:00,regular,central michigan,1,45,7,0,,,2011-09-24 23:00:00,0.0,Spartan Stadium,2.80781603797589,60148595.0,62386719.0,Simple Assault,2011-09-24 12:00:00
192,michigan state,football,2013-11-30 12:00:00,regular,minnesota,1,14,3,0,11.0,,2013-11-30 23:00:00,71418.0,Spartan Stadium,3.05393059042602,68586250.0,77590655.0,Intimidation,2013-11-30 21:00:00
192,michigan state,football,2013-11-30 12:00:00,regular,minnesota,1,14,3,0,11.0,,2013-11-30 23:00:00,71418.0,Spartan Stadium,3.05393059042602,68586248.0,77594011.0,Destruction/Damage/Vandalism of Property,2013-11-30 12:00:00
271,michigan,basketball,2009-11-29 17:00:00,regular,alabama,0,66,68,0,15,,2009-11-30 03:00:00,,,,,,,
606,michigan,basketball,2019-01-10 20:00:00,regular,illinois,1,79,69,0,2,,2019-01-11 06:00:00,,,,,,,
743,michigan-state,basketball,2012-12-01 12:00:00,regular,nicholls state,1,84,39,0,13,,2012-12-01 22:00:00,,,,,,,
811,michigan-state,basketball,2014-11-18 19:00:00,regular,duke (4),0,71,81,0,19,4.0,2014-11-19 05:00:00,,,,,,,
844,michigan-state,basketball,2015-03-20 12:40:00,NCAA,georgia,1,70,63,0,,,2015-03-20 22:40:00,,,,,,,
908,michigan-state,basketball,2017-02-11 18:00:00,regular,iowa,1,77,66,0,-,,2017-02-12 04:00:00,,,,,,,
916,michigan-state,basketball,2017-03-10 14:30:00,CTOURN,minnesota,0,58,63,0,-,,2017-03-11 00:30:00,,,,,,,
253,michigan state,football,2018-11-17 12:00:00,regular,nebraska,0,6,9,0,,,2018-11-17 23:00:00,0.0,Memorial Stadium,8.2254778155,,,,
806,michigan-state,basketball,2014-03-20 16:40:00,NCAA,delaware,1,93,78,0,,,2014-03-21 02:40:00,,,,,,,
103,michigan,football,2017-10-28 12:00:00,regular,rutgers,1,35,14,0,,,2017-10-28 23:00:00,111213.0,Michigan Stadium,1.3186910895,94031017.0,116585783.0,All Other Larceny,2017-10-28 12:00:00
236,michigan state,football,2017-10-14 20:00:00,regular,minnesota,1,30,27,0,21.0,,2017-10-15 07:00:00,47541.0,TCF Bank Stadium,3.0882198875,93936507.0,116481715.0,Identity Theft,2017-10-15 00:00:00
329,michigan,basketball,2011-03-05 14:00:00,regular,michigan state,1,70,63,0,-,,2011-03-06 00:00:00,,,,,,,
460,michigan,basketball,2015-01-13 19:00:00,regular,ohio state,0,52,71,0,-,,2015-01-14 05:00:00,,,,80203965.0,86826440.0,Theft From Building,2015-01-13 21:00:00
12,michigan,football,2010-09-04 15:30:00,regular,connecticut,1,30,10,0,,,2010-09-05 02:30:00,0.0,Michigan Stadium,,55985268.0,61574814.0,Drug/Narcotic Violations,2010-09-05 02:00:00
336,michigan,basketball,2011-11-17 20:30:00,regular,western illinois,1,59,55,0,17,,2011-11-18 06:30:00,,,,,,,
350,michigan,basketball,2012-01-11 18:30:00,regular,northwestern,1,66,64,1,13,,2012-01-12 04:30:00,,,,64798319.0,68768874.0,Theft From Building,2012-01-11 19:00:00
973,michigan-state,basketball,2019-01-24 19:00:00,regular,iowa (19),1,82,67,0,6,19.0,2019-01-25 05:00:00,,,,,,,
984,michigan-state,basketball,2019-03-09 20:00:00,regular,michigan (7),1,75,63,0,9,7.0,2019-03-10 06:00:00,,,,,,,
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,93421391.0,115894058.0,Intimidation,2016-10-08 23:00:00
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,93421391.0,102479726.0,Theft From Motor Vehicle,2016-10-08 23:00:00
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,93421391.0,102479727.0,Stolen Property Offenses,2016-10-08 23:00:00
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,90503960.0,99146996.0,Robbery,2016-10-08 16:00:00
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,88343301.0,96684075.0,All Other Larceny,2016-10-08 17:00:00
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,88343339.0,96685094.0,Theft From Motor Vehicle,2016-10-08 23:00:00
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,90503986.0,99147771.0,Theft From Motor Vehicle,2016-10-08 19:00:00
223,michigan state,football,2016-10-08 15:30:00,regular,byu,0,14,31,0,,,2016-10-09 02:30:00,74214.0,Spartan Stadium,4.9758366519,88343321.0,96685075.0,Destruction/Damage/Vandalism of Property,2016-10-08 22:00:00
738,michigan-state,basketball,2012-11-18 17:30:00,regular,texas southern,1,69,41,0,21,,2012-11-19 03:30:00,,,,,,,
860,michigan-state,basketball,2015-12-19 12:30:00,regular,northeastern,1,78,58,0,1,,2015-12-19 22:30:00,,,,,,,
388,michigan,basketball,2013-01-30 18:30:00,regular,northwestern,1,68,46,0,1,,2013-01-31 04:30:00,,,,,,,
417,michigan,basketball,2013-12-21 20:30:00,regular,stanford,1,68,65,0,-,,2013-12-22 06:30:00,,,,69064472.0,75227016.0,Drug/Narcotic Violations,2013-12-21 21:00:00
548,michigan,basketball,2017-03-19 12:10:00,NCAA,louisville (10),1,73,69,0,,10.0,2017-03-19 22:10:00,,,,90103584.0,112107055.0,Theft From Building,2017-03-19 21:00:00
602,michigan,basketball,2018-12-22 16:00:00,regular,air force,1,71,50,0,4,,2018-12-23 02:00:00,,,,,,,
91,michigan,football,2016-10-29 12:00:00,regular,michigan state,1,32,23,0,2.0,,2016-10-29 23:00:00,75802.0,Spartan Stadium,2.2884563912,88408002.0,96754417.0,Destruction/Damage/Vandalism of Property,2016-10-29 23:00:00
91,michigan,football,2016-10-29 12:00:00,regular,michigan state,1,32,23,0,2.0,,2016-10-29 23:00:00,75802.0,Spartan Stadium,2.2884563912,89208455.0,97662760.0,Theft From Building,2016-10-29 14:00:00
91,michigan,football,2016-10-29 12:00:00,regular,michigan state,1,32,23,0,2.0,,2016-10-29 23:00:00,75802.0,Spartan Stadium,2.2884563912,92589557.0,101542989.0,Drug/Narcotic Violations,2016-10-29 20:00:00
409,michigan,basketball,2013-11-17 17:00:00,regular,iowa state,0,70,77,0,7,,2013-11-18 03:00:00,,,,,,,
578,michigan,basketball,2018-02-18 13:00:00,regular,ohio state (8),1,74,62,0,22,8.0,2018-02-18 23:00:00,,,,,,,
663,michigan-state,basketball,2010-03-28 14:20:00,NCAA,tennessee (15),1,70,69,0,,15.0,2010-03-29 00:20:00,,,,,,,
926,michigan-state,basketball,2017-12-03 16:30:00,regular,nebraska,1,86,57,0,3,,2017-12-04 02:30:00,,,,,,,
333,michigan,basketball,2011-03-20 14:45:00,NCAA,duke (3),0,71,73,0,,3.0,2011-03-21 00:45:00,,,,,,,
707,michigan-state,basketball,2011-12-07 19:00:00,regular,central connecticut state,1,89,69,0,-,,2011-12-08 05:00:00,,,,,,,
822,michigan-state,basketball,2014-12-22 18:00:00,regular,the citadel,1,82,56,0,-,,2014-12-23 04:00:00,,,,,,,
222,michigan state,football,2016-10-01 20:00:00,regular,indiana,0,21,24,1,17.0,,2016-10-02 07:00:00,43971.0,Memorial Stadium,7.2468708604,88342889.0,96683716.0,Simple Assault,2016-10-01 22:00:00
222,michigan state,football,2016-10-01 20:00:00,regular,indiana,0,21,24,1,17.0,,2016-10-02 07:00:00,43971.0,Memorial Stadium,7.2468708604,88342427.0,96684576.0,Theft From Building,2016-10-01 23:00:00
222,michigan state,football,2016-10-01 20:00:00,regular,indiana,0,21,24,1,17.0,,2016-10-02 07:00:00,43971.0,Memorial Stadium,7.2468708604,92921411.0,101922222.0,Drug/Narcotic Violations,2016-10-01 22:00:00
222,michigan state,football,2016-10-01 20:00:00,regular,indiana,0,21,24,1,17.0,,2016-10-02 07:00:00,43971.0,Memorial Stadium,7.2468708604,88342407.0,96683689.0,Drug/Narcotic Violations,2016-10-01 20:00:00
285,michigan,basketball,2010-01-23 16:00:00,regular,purdue (13),0,59,69,0,-,13.0,2010-01-24 02:00:00,,,,55980395.0,61577310.0,Simple Assault,2010-01-23 19:00:00
285,michigan,basketball,2010-01-23 16:00:00,regular,purdue (13),0,59,69,0,-,13.0,2010-01-24 02:00:00,,,,55980394.0,61571751.0,Destruction/Damage/Vandalism of Property,2010-01-23 23:00:00
601,michigan,basketball,2018-12-15 14:00:00,regular,western michigan,1,70,62,0,5,,2018-12-16 00:00:00,,,,,,,
875,michigan-state,basketball,2016-02-18 21:00:00,regular,wisconsin,1,69,57,0,8,,2016-02-19 07:00:00,,,,,,,
22,michigan,football,2010-11-20 12:00:00,regular,wisconsin,0,28,48,0,,7.0,2010-11-20 23:00:00,0.0,Michigan Stadium,,55987199.0,61584636.0,Theft From Building,2010-11-20 16:00:00
22,michigan,football,2010-11-20 12:00:00,regular,wisconsin,0,28,48,0,,7.0,2010-11-20 23:00:00,0.0,Michigan Stadium,,55987197.0,61572675.0,Simple Assault,2010-11-20 14:00:00
22,michigan,football,2010-11-20 12:00:00,regular,wisconsin,0,28,48,0,,7.0,2010-11-20 23:00:00,0.0,Michigan Stadium,,55987198.0,61585277.0,Theft From Building,2010-11-20 18:00:00
22,michigan,football,2010-11-20 12:00:00,regular,wisconsin,0,28,48,0,,7.0,2010-11-20 23:00:00,0.0,Michigan Stadium,,55987196.0,61584635.0,Simple Assault,2010-11-20 12:00:00
128,michigan,football,2019-11-02 12:00:00,regular,maryland,1,38,7,0,14.0,,2019-11-02 23:00:00,40701.0,Maryland Stadium,0.5390413113,,,,
209,michigan state,football,2015-09-26 12:00:00,regular,central michigan,1,30,10,0,2.0,,2015-09-26 23:00:00,75218.0,Spartan Stadium,1.18477568309999,81416330.0,89042160.0,All Other Larceny,2015-09-26 13:00:00
209,michigan state,football,2015-09-26 12:00:00,regular,central michigan,1,30,10,0,2.0,,2015-09-26 23:00:00,75218.0,Spartan Stadium,1.18477568309999,81416332.0,89053902.0,All Other Larceny,2015-09-26 15:00:00
209,michigan state,football,2015-09-26 12:00:00,regular,central michigan,1,30,10,0,2.0,,2015-09-26 23:00:00,75218.0,Spartan Stadium,1.18477568309999,81416331.0,89043020.0,All Other Larceny,2015-09-26 13:00:00
330,michigan,basketball,2011-03-11 14:30:00,CTOURN,illinois,1,60,55,0,-,,2011-03-12 00:30:00,,,,59271742.0,62411268.0,Drug/Narcotic Violations,2011-03-12 00:00:00
330,michigan,basketball,2011-03-11 14:30:00,CTOURN,illinois,1,60,55,0,-,,2011-03-12 00:30:00,,,,59271743.0,62412092.0,Destruction/Damage/Vandalism of Property,2011-03-11 16:00:00
330,michigan,basketball,2011-03-11 14:30:00,CTOURN,illinois,1,60,55,0,-,,2011-03-12 00:30:00,,,,59271741.0,62413259.0,Drug/Narcotic Violations,2011-03-11 18:00:00
330,michigan,basketball,2011-03-11 14:30:00,CTOURN,illinois,1,60,55,0,-,,2011-03-12 00:30:00,,,,59271758.0,62411703.0,Theft of Motor Vehicle Parts or Accessories,2011-03-11 16:00:00
372,michigan,basketball,2012-11-23 16:30:00,regular,kansas state,1,71,57,0,4,,2012-11-24 02:30:00,,,,64807979.0,68787309.0,Theft From Building,2012-11-23 19:00:00
604,michigan,basketball,2019-01-03 19:00:00,regular,penn state,1,68,55,0,2,,2019-01-04 05:00:00,,,,,,,
685,michigan-state,basketball,2011-01-30 18:00:00,regular,indiana,1,84,83,1,25,,2011-01-31 04:00:00,,,,,,,
727,michigan-state,basketball,2012-02-25 20:00:00,regular,nebraska,1,62,34,0,6,,2012-02-26 06:00:00,,,,,,,
122,michigan,football,2019-09-21 12:00:00,regular,wisconsin,0,14,35,0,11.0,13.0,2019-09-21 23:00:00,80245.0,Camp Randall Stadium,1.5613870332,118827205.0,144059865.0,Simple Assault,2019-09-21 16:00:00
230,michigan state,football,2016-11-26 15:30:00,regular,penn state,0,12,45,0,,7.0,2016-11-27 02:30:00,97418.0,Beaver Stadium,3.18578837359999,93267563.0,102308546.0,Drug/Narcotic Violations,2016-11-27 00:00:00
319,michigan,basketball,2011-01-27 19:00:00,regular,michigan state (25),1,61,57,0,-,25.0,2011-01-28 05:00:00,,,,,,,
493,michigan,basketball,2016-01-17 16:30:00,regular,iowa (16),0,71,82,0,-,16.0,2016-01-18 02:30:00,,,,83325797.0,90975860.0,Destruction/Damage/Vandalism of Property,2016-01-17 22:00:00
493,michigan,basketball,2016-01-17 16:30:00,regular,iowa (16),0,71,82,0,-,16.0,2016-01-18 02:30:00,,,,90578954.0,99230003.0,Drug/Narcotic Violations,2016-01-18 00:00:00
625,michigan,basketball,2019-03-21 21:20:00,NCAA,montana,1,74,55,0,,,2019-03-22 07:20:00,,,,,,,
686,michigan-state,basketball,2011-02-02 20:30:00,regular,iowa,0,52,72,0,-,,2011-02-03 06:30:00,,,,,,,
93,michigan,football,2016-11-12 20:00:00,regular,iowa,0,13,14,0,3.0,,2016-11-13 07:00:00,70585.0,Kinnick Stadium,5.9531047043,93318157.0,102365194.0,Intimidation,2016-11-12 23:00:00
93,michigan,football,2016-11-12 20:00:00,regular,iowa,0,13,14,0,3.0,,2016-11-13 07:00:00,70585.0,Kinnick Stadium,5.9531047043,88535929.0,96893199.0,Destruction/Damage/Vandalism of Property,2016-11-12 20:00:00
93,michigan,football,2016-11-12 20:00:00,regular,iowa,0,13,14,0,3.0,,2016-11-13 07:00:00,70585.0,Kinnick Stadium,5.9531047043,88535149.0,96893212.0,All Other Larceny,2016-11-12 21:00:00
157,michigan state,football,2011-09-10 12:00:00,regular,florida atlantic,1,44,0,0,17.0,,2011-09-10 23:00:00,0.0,Spartan Stadium,2.37030721571796,60148524.0,62387229.0,All Other Larceny,2011-09-10 16:00:00
157,michigan state,football,2011-09-10 12:00:00,regular,florida atlantic,1,44,0,0,17.0,,2011-09-10 23:00:00,0.0,Spartan Stadium,2.37030721571796,60148525.0,62388844.0,Burglary/Breaking & Entering,2011-09-10 22:00:00
190,michigan state,football,2013-11-16 15:30:00,regular,nebraska,1,41,28,0,16.0,,2013-11-17 02:30:00,90872.0,Memorial Stadium,5.58503003995049,68585477.0,77591193.0,Drug Equipment Violations,2013-11-16 23:00:00
190,michigan state,football,2013-11-16 15:30:00,regular,nebraska,1,41,28,0,16.0,,2013-11-17 02:30:00,90872.0,Memorial Stadium,5.58503003995049,68585477.0,77591192.0,Drug/Narcotic Violations,2013-11-16 23:00:00
190,michigan state,football,2013-11-16 15:30:00,regular,nebraska,1,41,28,0,16.0,,2013-11-17 02:30:00,90872.0,Memorial Stadium,5.58503003995049,68585489.0,77591875.0,Rape,2013-11-16 17:00:00
190,michigan state,football,2013-11-16 15:30:00,regular,nebraska,1,41,28,0,16.0,,2013-11-17 02:30:00,90872.0,Memorial Stadium,5.58503003995049,68585476.0,77583349.0,Drug/Narcotic Violations,2013-11-16 22:00:00
225,michigan state,football,2016-10-22 19:30:00,regular,maryland,0,17,28,0,,,2016-10-23 06:30:00,41235.0,Maryland Stadium,7.1177043288,,,,
232,michigan state,football,2017-09-09 15:30:00,regular,western michigan,1,28,14,0,,,2017-09-10 02:30:00,72910.0,Spartan Stadium,2.93628456419999,96011736.0,118856032.0,Drug/Narcotic Violations,2017-09-09 17:00:00
232,michigan state,football,2017-09-09 15:30:00,regular,western michigan,1,28,14,0,,,2017-09-10 02:30:00,72910.0,Spartan Stadium,2.93628456419999,93935837.0,116480983.0,Simple Assault,2017-09-09 22:00:00
232,michigan state,football,2017-09-09 15:30:00,regular,western michigan,1,28,14,0,,,2017-09-10 02:30:00,72910.0,Spartan Stadium,2.93628456419999,93935834.0,116480981.0,Destruction/Damage/Vandalism of Property,2017-09-10 01:00:00
232,michigan state,football,2017-09-09 15:30:00,regular,western michigan,1,28,14,0,,,2017-09-10 02:30:00,72910.0,Spartan Stadium,2.93628456419999,93935895.0,116481028.0,Simple Assault,2017-09-09 17:00:00
232,michigan state,football,2017-09-09 15:30:00,regular,western michigan,1,28,14,0,,,2017-09-10 02:30:00,72910.0,Spartan Stadium,2.93628456419999,93935835.0,116480985.0,All Other Larceny,2017-09-09 19:00:00
233,michigan state,football,2017-09-23 20:00:00,regular,notre dame,0,18,38,0,,,2017-09-24 07:00:00,74023.0,Spartan Stadium,2.2865633443,93936047.0,116481200.0,Counterfeiting/Forgery,2017-09-23 20:00:00
233,michigan state,football,2017-09-23 20:00:00,regular,notre dame,0,18,38,0,,,2017-09-24 07:00:00,74023.0,Spartan Stadium,2.2865633443,93936005.0,116481156.0,Simple Assault,2017-09-23 21:00:00
233,michigan state,football,2017-09-23 20:00:00,regular,notre dame,0,18,38,0,,,2017-09-24 07:00:00,74023.0,Spartan Stadium,2.2865633443,93936013.0,116481166.0,All Other Larceny,2017-09-23 23:00:00
233,michigan state,football,2017-09-23 20:00:00,regular,notre dame,0,18,38,0,,,2017-09-24 07:00:00,74023.0,Spartan Stadium,2.2865633443,93935995.0,116481144.0,Aggravated Assault,2017-09-23 20:00:00
233,michigan state,football,2017-09-23 20:00:00,regular,notre dame,0,18,38,0,,,2017-09-24 07:00:00,74023.0,Spartan Stadium,2.2865633443,93936214.0,116481381.0,Destruction/Damage/Vandalism of Property,2017-09-23 21:00:00
758,michigan-state,basketball,2013-02-06 19:00:00,regular,minnesota (18),1,61,50,0,12,18.0,2013-02-07 05:00:00,,,,,,,
924,michigan-state,basketball,2017-11-26 20:30:00,regular,north carolina (9),1,63,45,0,4,9.0,2017-11-27 06:30:00,,,,,,,
246,michigan state,football,2018-09-29 12:00:00,regular,central michigan,1,31,20,0,21.0,,2018-09-29 23:00:00,0.0,Spartan Stadium,3.1949065044,101577450.0,125225470.0,Theft From Building,2018-09-29 18:00:00
246,michigan state,football,2018-09-29 12:00:00,regular,central michigan,1,31,20,0,21.0,,2018-09-29 23:00:00,0.0,Spartan Stadium,3.1949065044,114283510.0,139518865.0,Credit Card/Automated Teller Machine Fraud,2018-09-29 16:00:00
246,michigan state,football,2018-09-29 12:00:00,regular,central michigan,1,31,20,0,21.0,,2018-09-29 23:00:00,0.0,Spartan Stadium,3.1949065044,114283510.0,139527070.0,Theft From Motor Vehicle,2018-09-29 16:00:00
346,michigan,basketball,2011-12-29 19:30:00,regular,penn state,1,71,53,0,18,,2011-12-30 05:30:00,,,,59277139.0,62413703.0,Pocket-picking,2011-12-29 20:00:00
